ordered_match_id,mi_batting,inning,over,ball,total_runs,team_score
1,0,1,1,1,1,1
1,0,1,1,2,0,1
1,0,1,1,3,0,1
1,0,1,1,4,0,1
1,0,1,1,5,4,5
1,0,1,1,6,0,5
1,0,1,1,7,2,7
1,0,1,2,1,0,7
1,0,1,2,2,1,8
1,0,1,2,3,0,8
1,0,1,2,4,4,12
1,0,1,2,5,0,12
1,0,1,2,6,4,16
1,0,1,3,1,0,16
1,0,1,3,2,4,20
1,0,1,3,3,6,26
1,0,1,3,4,0,26
1,0,1,3,5,4,30
1,0,1,3,6,4,34
1,0,1,4,1,0,34
1,0,1,4,2,0,34
1,0,1,4,3,0,34
1,0,1,4,4,0,34
1,0,1,4,5,0,34
1,0,1,4,6,1,35
1,0,1,5,1,0,35
1,0,1,5,2,0,35
1,0,1,5,3,4,39
1,0,1,5,4,0,39
1,0,1,5,5,0,39
1,0,1,5,6,1,40
1,0,1,6,1,1,41
1,0,1,6,2,1,42
1,0,1,6,3,4,46
1,0,1,6,4,4,50
1,0,1,6,5,1,51
1,0,1,6,6,1,52
1,0,1,6,7,1,53
1,0,1,6,8,0,53
1,0,1,7,1,0,53
1,0,1,7,2,1,54
1,0,1,7,3,1,55
1,0,1,7,4,0,55
1,0,1,7,5,1,56
1,0,1,7,6,2,58
1,0,1,7,7,1,59
1,0,1,8,1,0,59
1,0,1,8,2,1,60
1,0,1,8,3,1,61
1,0,1,8,4,1,62
1,0,1,8,5,1,63
1,0,1,8,6,1,64
1,0,1,9,1,0,64
1,0,1,9,2,0,64
1,0,1,9,3,1,65
1,0,1,9,4,4,69
1,0,1,9,5,1,70
1,0,1,9,6,2,72
1,0,1,10,1,0,72
1,0,1,10,2,1,73
1,0,1,10,3,6,79
1,0,1,10,4,1,80
1,0,1,10,5,1,81
1,0,1,10,6,1,82
1,0,1,11,1,6,88
1,0,1,11,2,1,89
1,0,1,11,3,1,90
1,0,1,11,4,1,91
1,0,1,11,5,4,95
1,0,1,11,6,1,96
1,0,1,12,1,0,96
1,0,1,12,2,1,97
1,0,1,12,3,4,101
1,0,1,12,4,4,105
1,0,1,12,5,5,110
1,0,1,12,6,1,111
1,0,1,12,7,1,112
1,0,1,13,1,1,113
1,0,1,13,2,0,113
1,0,1,13,3,1,114
1,0,1,13,4,4,118
1,0,1,13,5,1,119
1,0,1,13,6,4,123
1,0,1,14,1,0,123
1,0,1,14,2,1,124
1,0,1,14,3,6,130
1,0,1,14,4,0,130
1,0,1,14,5,1,131
1,0,1,14,6,6,137
1,0,1,15,1,2,139
1,0,1,15,2,1,140
1,0,1,15,3,1,141
1,0,1,15,4,2,143
1,0,1,15,5,0,143
1,0,1,15,6,0,143
1,0,1,16,1,1,144
1,0,1,16,2,4,148
1,0,1,16,3,0,148
1,0,1,16,4,4,152
1,0,1,16,5,1,153
1,0,1,16,6,4,157
1,0,1,16,7,1,158
1,0,1,17,1,4,162
1,0,1,17,2,1,163
1,0,1,17,3,1,164
1,0,1,17,4,1,165
1,0,1,17,5,2,167
1,0,1,17,6,1,168
1,0,1,18,1,4,172
1,0,1,18,2,1,173
1,0,1,18,3,4,177
1,0,1,18,4,4,181
1,0,1,18,5,1,182
1,0,1,18,6,0,182
1,0,1,19,1,0,182
1,0,1,19,2,5,187
1,0,1,19,3,0,187
1,0,1,19,4,1,188
1,0,1,19,5,4,192
1,0,1,19,6,2,194
1,0,1,19,7,0,194
1,0,1,20,1,6,200
1,0,1,20,2,1,201
1,0,1,20,3,4,205
1,0,1,20,4,1,206
1,0,1,20,5,0,206
1,0,1,20,6,2,208
1,1,2,1,1,0,0
1,1,2,1,2,1,1
1,1,2,1,3,1,2
1,1,2,1,4,4,6
1,1,2,1,5,1,7
1,1,2,1,6,1,8
1,1,2,1,7,1,9
1,1,2,1,8,0,9
1,1,2,2,1,4,13
1,1,2,2,2,0,13
1,1,2,2,3,0,13
1,1,2,2,4,0,13
1,1,2,2,5,0,13
1,1,2,2,6,0,13
1,1,2,3,1,1,14
1,1,2,3,2,1,15
1,1,2,3,3,4,19
1,1,2,3,4,4,23
1,1,2,3,5,2,25
1,1,2,3,6,0,25
1,1,2,4,1,1,26
1,1,2,4,2,0,26
1,1,2,4,3,4,30
1,1,2,4,4,0,30
1,1,2,4,5,0,30
1,1,2,4,6,1,31
1,1,2,5,1,4,35
1,1,2,5,2,0,35
1,1,2,5,3,4,39
1,1,2,5,4,6,45
1,1,2,5,5,4,49
1,1,2,5,6,1,50
1,1,2,6,1,0,50
1,1,2,6,2,0,50
1,1,2,6,3,0,50
1,1,2,6,4,1,51
1,1,2,6,5,0,51
1,1,2,6,6,1,52
1,1,2,7,1,1,53
1,1,2,7,2,0,53
1,1,2,7,3,1,54
1,1,2,7,4,1,55
1,1,2,7,5,0,55
1,1,2,7,6,2,57
1,1,2,8,1,1,58
1,1,2,8,2,2,60
1,1,2,8,3,1,61
1,1,2,8,4,1,62
1,1,2,8,5,1,63
1,1,2,8,6,4,67
1,1,2,8,7,1,68
1,1,2,9,1,1,69
1,1,2,9,2,1,70
1,1,2,9,3,0,70
1,1,2,9,4,4,74
1,1,2,9,5,0,74
1,1,2,9,6,1,75
1,1,2,10,1,4,79
1,1,2,10,2,1,80
1,1,2,10,3,1,81
1,1,2,10,4,0,81
1,1,2,10,5,1,82
1,1,2,10,6,1,83
1,1,2,11,1,1,84
1,1,2,11,2,1,85
1,1,2,11,3,1,86
1,1,2,11,4,1,87
1,1,2,11,5,1,88
1,1,2,11,6,1,89
1,1,2,11,7,0,89
1,1,2,11,8,1,90
1,1,2,11,9,0,90
1,1,2,12,1,0,90
1,1,2,12,2,1,91
1,1,2,12,3,6,97
1,1,2,12,4,0,97
1,1,2,12,5,1,98
1,1,2,12,6,1,99
1,1,2,13,1,6,105
1,1,2,13,2,1,106
1,1,2,13,3,1,107
1,1,2,13,4,1,108
1,1,2,13,5,0,108
1,1,2,13,6,1,109
1,1,2,13,7,1,110
1,1,2,14,1,0,110
1,1,2,14,2,4,114
1,1,2,14,3,5,119
1,1,2,14,4,4,123
1,1,2,14,5,4,127
1,1,2,14,6,3,130
1,1,2,15,1,0,130
1,1,2,15,2,0,130
1,1,2,15,3,2,132
1,1,2,15,4,1,133
1,1,2,15,5,1,134
1,1,2,15,6,0,134
1,1,2,16,1,1,135
1,1,2,16,2,6,141
1,1,2,16,3,0,141
1,1,2,16,4,4,145
1,1,2,16,5,1,146
1,1,2,16,6,1,147
1,1,2,17,1,0,147
1,1,2,17,2,6,153
1,1,2,17,3,1,154
1,1,2,17,4,4,158
1,1,2,17,5,4,162
1,1,2,17,6,6,168
1,1,2,18,1,0,168
1,1,2,18,2,0,168
1,1,2,18,3,6,174
1,1,2,18,4,6,180
1,1,2,18,5,0,180
1,1,2,18,6,1,181
1,1,2,19,1,2,183
1,1,2,19,2,1,184
1,1,2,19,3,1,185
1,1,2,19,4,4,189
1,1,2,19,5,0,189
1,1,2,19,6,1,190
1,1,2,20,1,4,194
1,1,2,20,2,4,198
1,1,2,20,3,2,200
1,1,2,20,4,0,200
1,1,2,20,5,1,201
1,1,2,20,6,0,201
1,1,2,20,7,1,202
2,0,1,1,1,0,0
2,0,1,1,2,1,1
2,0,1,1,3,0,1
2,0,1,1,4,0,1
2,0,1,1,5,0,1
2,0,1,1,6,0,1
2,0,1,2,1,4,5
2,0,1,2,2,0,5
2,0,1,2,3,0,5
2,0,1,2,4,4,9
2,0,1,2,5,0,9
2,0,1,2,6,4,13
2,0,1,3,1,1,14
2,0,1,3,2,1,15
2,0,1,3,3,1,16
2,0,1,3,4,2,18
2,0,1,3,5,0,18
2,0,1,3,6,0,18
2,0,1,4,1,0,18
2,0,1,4,2,1,19
2,0,1,4,3,0,19
2,0,1,4,4,1,20
2,0,1,4,5,0,20
2,0,1,4,6,0,20
2,0,1,5,1,0,20
2,0,1,5,2,0,20
2,0,1,5,3,2,22
2,0,1,5,4,0,22
2,0,1,5,5,1,23
2,0,1,5,6,0,23
2,0,1,6,1,4,27
2,0,1,6,2,0,27
2,0,1,6,3,0,27
2,0,1,6,4,1,28
2,0,1,6,5,0,28
2,0,1,6,6,0,28
2,0,1,7,1,0,28
2,0,1,7,2,2,30
2,0,1,7,3,0,30
2,0,1,7,4,1,31
2,0,1,7,5,1,32
2,0,1,7,6,4,36
2,0,1,8,1,0,36
2,0,1,8,2,0,36
2,0,1,8,3,1,37
2,0,1,8,4,0,37
2,0,1,8,5,4,41
2,0,1,8,6,1,42
2,0,1,9,1,0,42
2,0,1,9,2,4,46
2,0,1,9,3,0,46
2,0,1,9,4,0,46
2,0,1,9,5,0,46
2,0,1,9,6,0,46
2,0,1,10,1,0,46
2,0,1,10,2,0,46
2,0,1,10,3,4,50
2,0,1,10,4,1,51
2,0,1,10,5,1,52
2,0,1,10,6,1,53
2,0,1,10,7,4,57
2,0,1,11,1,0,57
2,0,1,11,2,0,57
2,0,1,11,3,0,57
2,0,1,11,4,0,57
2,0,1,11,5,0,57
2,0,1,11,6,0,57
2,0,1,12,1,1,58
2,0,1,12,2,1,59
2,0,1,12,3,1,60
2,0,1,12,4,4,64
2,0,1,12,5,2,66
2,0,1,12,6,0,66
2,0,1,13,1,0,66
2,0,1,13,2,1,67
2,0,1,13,3,0,67
2,0,1,13,4,1,68
2,0,1,13,5,4,72
2,0,1,13,6,1,73
2,0,1,13,7,0,73
2,0,1,14,1,1,74
2,0,1,14,2,0,74
2,0,1,14,3,4,78
2,0,1,14,4,0,78
2,0,1,14,5,4,82
2,0,1,14,6,0,82
2,0,1,14,7,1,83
2,0,1,15,1,0,83
2,0,1,15,2,1,84
2,0,1,15,3,0,84
2,0,1,15,4,0,84
2,0,1,15,5,1,85
2,0,1,15,6,0,85
2,0,1,15,7,4,89
2,0,1,16,1,1,90
2,0,1,16,2,4,94
2,0,1,16,3,2,96
2,0,1,16,4,1,97
2,0,1,16,5,1,98
2,0,1,16,6,4,102
2,0,1,17,1,1,103
2,0,1,17,2,1,104
2,0,1,17,3,4,108
2,0,1,17,4,0,108
2,0,1,17,5,1,109
2,0,1,17,6,4,113
2,0,1,18,1,1,114
2,0,1,18,2,1,115
2,0,1,18,3,1,116
2,0,1,18,4,6,122
2,0,1,18,5,4,126
2,0,1,18,6,1,127
2,0,1,19,1,1,128
2,0,1,19,2,6,134
2,0,1,19,3,0,134
2,0,1,19,4,1,135
2,0,1,19,5,6,141
2,0,1,19,6,0,141
2,0,1,20,1,1,142
2,0,1,20,2,3,145
2,0,1,20,3,1,146
2,0,1,20,4,0,146
2,0,1,20,5,1,147
2,0,1,20,6,4,151
2,0,1,20,7,1,152
2,0,1,20,8,4,156
2,0,1,20,9,0,156
2,1,2,1,1,0,0
2,1,2,1,2,0,0
2,1,2,1,3,3,3
2,1,2,1,4,0,3
2,1,2,1,5,0,3
2,1,2,1,6,4,7
2,1,2,2,1,1,8
2,1,2,2,2,4,12
2,1,2,2,3,0,12
2,1,2,2,4,0,12
2,1,2,2,5,6,18
2,1,2,2,6,0,18
2,1,2,2,7,1,19
2,1,2,3,1,0,19
2,1,2,3,2,0,19
2,1,2,3,3,1,20
2,1,2,3,4,0,20
2,1,2,3,5,1,21
2,1,2,3,6,1,22
2,1,2,3,7,1,23
2,1,2,3,8,0,23
2,1,2,4,1,6,29
2,1,2,4,2,1,30
2,1,2,4,3,0,30
2,1,2,4,4,6,36
2,1,2,4,5,1,37
2,1,2,4,6,0,37
2,1,2,5,1,0,37
2,1,2,5,2,6,43
2,1,2,5,3,0,43
2,1,2,5,4,6,49
2,1,2,5,5,1,50
2,1,2,5,6,6,56
2,1,2,5,7,1,57
2,1,2,6,1,6,63
2,1,2,6,2,4,67
2,1,2,6,3,4,71
2,1,2,6,4,1,72
2,1,2,6,5,0,72
2,1,2,6,6,6,78
2,1,2,6,7,0,78
2,1,2,7,1,0,78
2,1,2,7,2,1,79
2,1,2,7,3,1,80
2,1,2,7,4,0,80
2,1,2,7,5,0,80
2,1,2,7,6,0,80
2,1,2,7,7,0,80
2,1,2,7,8,1,81
2,1,2,8,1,0,81
2,1,2,8,2,1,82
2,1,2,8,3,0,82
2,1,2,8,4,0,82
2,1,2,8,5,2,84
2,1,2,8,6,0,84
2,1,2,8,7,0,84
2,1,2,9,1,4,88
2,1,2,9,2,1,89
2,1,2,9,3,0,89
2,1,2,9,4,1,90
2,1,2,9,5,0,90
2,1,2,9,6,0,90
2,1,2,9,7,0,90
2,1,2,10,1,1,91
2,1,2,10,2,4,95
2,1,2,10,3,0,95
2,1,2,10,4,2,97
2,1,2,10,5,4,101
2,1,2,10,6,6,107
2,1,2,10,7,0,107
2,1,2,11,1,1,108
2,1,2,11,2,0,108
2,1,2,11,3,1,109
2,1,2,11,4,0,109
2,1,2,11,5,4,113
2,1,2,11,6,0,113
2,1,2,11,7,2,115
2,1,2,12,1,1,116
2,1,2,12,2,1,117
2,1,2,12,3,0,117
2,1,2,12,4,1,118
2,1,2,12,5,1,119
2,1,2,12,6,1,120
2,1,2,13,1,4,124
2,1,2,13,2,1,125
2,1,2,13,3,1,126
2,1,2,13,4,1,127
2,1,2,13,5,4,131
2,1,2,13,6,1,132
2,1,2,14,1,6,138
2,1,2,14,2,6,144
2,1,2,14,3,6,150
2,1,2,14,4,4,154
2,1,2,14,5,4,158
3,1,1,1,1,1,1
3,1,1,1,2,0,1
3,1,1,1,3,0,1
3,1,1,1,4,1,2
3,1,1,1,5,0,2
3,1,1,1,6,1,3
3,1,1,2,1,1,4
3,1,1,2,2,0,4
3,1,1,2,3,1,5
3,1,1,2,4,4,9
3,1,1,2,5,1,10
3,1,1,2,6,0,10
3,1,1,3,1,1,11
3,1,1,3,2,4,15
3,1,1,3,3,0,15
3,1,1,3,4,1,16
3,1,1,3,5,0,16
3,1,1,3,6,4,20
3,1,1,4,1,1,21
3,1,1,4,2,0,21
3,1,1,4,3,4,25
3,1,1,4,4,1,26
3,1,1,4,5,0,26
3,1,1,4,6,1,27
3,1,1,5,1,1,28
3,1,1,5,2,0,28
3,1,1,5,3,4,32
3,1,1,5,4,1,33
3,1,1,5,5,0,33
3,1,1,5,6,2,35
3,1,1,6,1,0,35
3,1,1,6,2,4,39
3,1,1,6,3,0,39
3,1,1,6,4,0,39
3,1,1,6,5,0,39
3,1,1,6,6,1,40
3,1,1,7,1,0,40
3,1,1,7,2,1,41
3,1,1,7,3,1,42
3,1,1,7,4,1,43
3,1,1,7,5,1,44
3,1,1,7,6,1,45
3,1,1,8,1,0,45
3,1,1,8,2,1,46
3,1,1,8,3,1,47
3,1,1,8,4,1,48
3,1,1,8,5,0,48
3,1,1,8,6,0,48
3,1,1,9,1,1,49
3,1,1,9,2,0,49
3,1,1,9,3,4,53
3,1,1,9,4,1,54
3,1,1,9,5,0,54
3,1,1,9,6,1,55
3,1,1,10,1,1,56
3,1,1,10,2,1,57
3,1,1,10,3,2,59
3,1,1,10,4,0,59
3,1,1,10,5,4,63
3,1,1,10,6,1,64
3,1,1,11,1,0,64
3,1,1,11,2,1,65
3,1,1,11,3,0,65
3,1,1,11,4,0,65
3,1,1,11,5,4,69
3,1,1,11,6,4,73
3,1,1,12,1,4,77
3,1,1,12,2,1,78
3,1,1,12,3,1,79
3,1,1,12,4,3,82
3,1,1,12,5,0,82
3,1,1,12,6,1,83
3,1,1,12,7,1,84
3,1,1,13,1,1,85
3,1,1,13,2,1,86
3,1,1,13,3,4,90
3,1,1,13,4,1,91
3,1,1,13,5,1,92
3,1,1,13,6,1,93
3,1,1,14,1,1,94
3,1,1,14,2,1,95
3,1,1,14,3,0,95
3,1,1,14,4,1,96
3,1,1,14,5,1,97
3,1,1,14,6,4,101
3,1,1,15,1,1,102
3,1,1,15,2,0,102
3,1,1,15,3,0,102
3,1,1,15,4,1,103
3,1,1,15,5,1,104
3,1,1,15,6,1,105
3,1,1,16,1,0,105
3,1,1,16,2,1,106
3,1,1,16,3,0,106
3,1,1,16,4,1,107
3,1,1,16,5,1,108
3,1,1,16,6,4,112
3,1,1,17,1,4,116
3,1,1,17,2,1,117
3,1,1,17,3,2,119
3,1,1,17,4,2,121
3,1,1,17,5,4,125
3,1,1,17,6,1,126
3,1,1,18,1,1,127
3,1,1,18,2,6,133
3,1,1,18,3,2,135
3,1,1,18,4,6,141
3,1,1,18,5,6,147
3,1,1,18,6,1,148
3,1,1,19,1,0,148
3,1,1,19,2,0,148
3,1,1,19,3,4,152
3,1,1,19,4,1,153
3,1,1,19,5,4,157
3,1,1,19,6,0,157
3,1,1,20,1,1,158
3,1,1,20,2,1,159
3,1,1,20,3,1,160
3,1,1,20,4,1,161
3,1,1,20,5,0,161
3,1,1,20,6,4,165
3,0,2,1,1,0,0
3,0,2,1,2,0,0
3,0,2,1,3,0,0
3,0,2,1,4,0,0
3,0,2,1,5,0,0
3,0,2,1,6,2,2
3,0,2,2,1,1,3
3,0,2,2,2,0,3
3,0,2,2,3,4,7
3,0,2,2,4,1,8
3,0,2,2,5,4,12
3,0,2,2,6,4,16
3,0,2,3,1,1,17
3,0,2,3,2,0,17
3,0,2,3,3,0,17
3,0,2,3,4,1,18
3,0,2,3,5,0,18
3,0,2,3,6,0,18
3,0,2,4,1,0,18
3,0,2,4,2,0,18
3,0,2,4,3,0,18
3,0,2,4,4,1,19
3,0,2,4,5,0,19
3,0,2,4,6,0,19
3,0,2,5,1,0,19
3,0,2,5,2,0,19
3,0,2,5,3,4,23
3,0,2,5,4,0,23
3,0,2,5,5,1,24
3,0,2,5,6,6,30
3,0,2,5,7,3,33
3,0,2,6,1,4,37
3,0,2,6,2,1,38
3,0,2,6,3,0,38
3,0,2,6,4,0,38
3,0,2,6,5,1,39
3,0,2,6,6,1,40
3,0,2,6,7,0,40
3,0,2,7,1,4,44
3,0,2,7,2,4,48
3,0,2,7,3,4,52
3,0,2,7,4,1,53
3,0,2,7,5,1,54
3,0,2,7,6,1,55
3,0,2,8,1,1,56
3,0,2,8,2,0,56
3,0,2,8,3,1,57
3,0,2,8,4,0,57
3,0,2,8,5,0,57
3,0,2,8,6,0,57
3,0,2,9,1,1,58
3,0,2,9,2,1,59
3,0,2,9,3,1,60
3,0,2,9,4,1,61
3,0,2,9,5,4,65
3,0,2,9,6,1,66
3,0,2,10,1,1,67
3,0,2,10,2,1,68
3,0,2,10,3,1,69
3,0,2,10,4,1,70
3,0,2,10,5,0,70
3,0,2,10,6,0,70
3,0,2,11,1,0,70
3,0,2,11,2,0,70
3,0,2,11,3,1,71
3,0,2,11,4,0,71
3,0,2,11,5,1,72
3,0,2,11,6,1,73
3,0,2,12,1,1,74
3,0,2,12,2,1,75
3,0,2,12,3,1,76
3,0,2,12,4,0,76
3,0,2,12,5,6,82
3,0,2,12,6,1,83
3,0,2,13,1,1,84
3,0,2,13,2,1,85
3,0,2,13,3,4,89
3,0,2,13,4,0,89
3,0,2,13,5,1,90
3,0,2,13,6,1,91
3,0,2,14,1,1,92
3,0,2,14,2,1,93
3,0,2,14,3,0,93
3,0,2,14,4,1,94
3,0,2,14,5,0,94
3,0,2,14,6,0,94
3,0,2,15,1,1,95
3,0,2,15,2,6,101
3,0,2,15,3,0,101
3,0,2,15,4,6,107
3,0,2,15,5,1,108
3,0,2,15,6,0,108
3,0,2,16,1,0,108
3,0,2,16,2,1,109
3,0,2,16,3,0,109
3,0,2,16,4,0,109
3,0,2,16,5,1,110
3,0,2,16,6,4,114
3,0,2,17,1,1,115
3,0,2,17,2,6,121
3,0,2,17,3,2,123
3,0,2,17,4,1,124
3,0,2,17,5,1,125
3,0,2,17,6,2,127
3,0,2,18,1,0,127
3,0,2,18,2,0,127
3,0,2,18,3,0,127
3,0,2,18,4,6,133
3,0,2,18,5,1,134
3,0,2,18,6,1,135
3,0,2,19,1,1,136
3,0,2,19,2,1,137
3,0,2,19,3,1,138
3,0,2,19,4,0,138
3,0,2,19,5,2,140
3,0,2,19,6,1,141
3,0,2,20,1,1,142
3,0,2,20,2,1,143
3,0,2,20,3,1,144
3,0,2,20,4,0,144
3,0,2,20,5,0,144
3,0,2,20,6,1,145
3,0,2,20,7,1,146
4,1,1,1,1,1,1
4,1,1,1,2,0,1
4,1,1,1,3,0,1
4,1,1,1,4,0,1
4,1,1,1,5,0,1
4,1,1,1,6,0,1
4,1,1,2,1,0,1
4,1,1,2,2,1,2
4,1,1,2,3,4,6
4,1,1,2,4,1,7
4,1,1,2,5,0,7
4,1,1,2,6,0,7
4,1,1,3,1,0,7
4,1,1,3,2,0,7
4,1,1,3,3,0,7
4,1,1,3,4,1,8
4,1,1,3,5,0,8
4,1,1,3,6,0,8
4,1,1,4,1,4,12
4,1,1,4,2,0,12
4,1,1,4,3,0,12
4,1,1,4,4,0,12
4,1,1,4,5,0,12
4,1,1,4,6,4,16
4,1,1,5,1,4,20
4,1,1,5,2,1,21
4,1,1,5,3,1,22
4,1,1,5,4,2,24
4,1,1,5,5,1,25
4,1,1,5,6,2,27
4,1,1,5,7,1,28
4,1,1,5,8,6,34
4,1,1,6,1,1,35
4,1,1,6,2,4,39
4,1,1,6,3,0,39
4,1,1,6,4,4,43
4,1,1,6,5,6,49
4,1,1,6,6,0,49
4,1,1,7,1,0,49
4,1,1,7,2,0,49
4,1,1,7,3,1,50
4,1,1,7,4,1,51
4,1,1,7,5,0,51
4,1,1,7,6,0,51
4,1,1,8,1,1,52
4,1,1,8,2,1,53
4,1,1,8,3,1,54
4,1,1,8,4,0,54
4,1,1,8,5,1,55
4,1,1,8,6,0,55
4,1,1,9,1,1,56
4,1,1,9,2,1,57
4,1,1,9,3,1,58
4,1,1,9,4,1,59
4,1,1,9,5,6,65
4,1,1,9,6,0,65
4,1,1,10,1,0,65
4,1,1,10,2,1,66
4,1,1,10,3,1,67
4,1,1,10,4,1,68
4,1,1,10,5,1,69
4,1,1,10,6,1,70
4,1,1,11,1,0,70
4,1,1,11,2,2,72
4,1,1,11,3,1,73
4,1,1,11,4,1,74
4,1,1,11,5,0,74
4,1,1,11,6,1,75
4,1,1,12,1,0,75
4,1,1,12,2,0,75
4,1,1,12,3,2,77
4,1,1,12,4,1,78
4,1,1,12,5,1,79
4,1,1,12,6,0,79
4,1,1,13,1,1,80
4,1,1,13,2,0,80
4,1,1,13,3,1,81
4,1,1,13,4,1,82
4,1,1,13,5,1,83
4,1,1,13,6,1,84
4,1,1,14,1,0,84
4,1,1,14,2,0,84
4,1,1,14,3,1,85
4,1,1,14,4,0,85
4,1,1,14,5,2,87
4,1,1,14,6,0,87
4,1,1,15,1,1,88
4,1,1,15,2,6,94
4,1,1,15,3,1,95
4,1,1,15,4,1,96
4,1,1,15,5,0,96
4,1,1,15,6,0,96
4,1,1,16,1,0,96
4,1,1,16,2,2,98
4,1,1,16,3,0,98
4,1,1,16,4,1,99
4,1,1,16,5,2,101
4,1,1,16,6,4,105
4,1,1,17,1,4,109
4,1,1,17,2,1,110
4,1,1,17,3,1,111
4,1,1,17,4,4,115
4,1,1,17,5,1,116
4,1,1,17,6,1,117
4,1,1,18,1,1,118
4,1,1,18,2,2,120
4,1,1,18,3,6,126
4,1,1,18,4,2,128
4,1,1,18,5,2,130
4,1,1,18,6,1,131
4,1,1,19,1,1,132
4,1,1,19,2,0,132
4,1,1,19,3,1,133
4,1,1,19,4,1,134
4,1,1,19,5,1,135
4,1,1,19,6,1,136
4,1,1,20,1,2,138
4,1,1,20,2,1,139
4,1,1,20,3,0,139
4,1,1,20,4,6,145
4,1,1,20,5,1,146
4,1,1,20,6,1,147
4,0,2,1,1,0,0
4,0,2,1,2,0,0
4,0,2,1,3,0,0
4,0,2,1,4,4,4
4,0,2,1,5,0,4
4,0,2,1,6,0,4
4,0,2,2,1,0,4
4,0,2,2,2,2,6
4,0,2,2,3,0,6
4,0,2,2,4,1,7
4,0,2,2,5,4,11
4,0,2,2,6,6,17
4,0,2,3,1,0,17
4,0,2,3,2,0,17
4,0,2,3,3,0,17
4,0,2,3,4,0,17
4,0,2,3,5,1,18
4,0,2,3,6,0,18
4,0,2,3,7,0,18
4,0,2,4,1,0,18
4,0,2,4,2,6,24
4,0,2,4,3,0,24
4,0,2,4,4,0,24
4,0,2,4,5,0,24
4,0,2,4,6,0,24
4,0,2,5,1,4,28
4,0,2,5,2,1,29
4,0,2,5,3,1,30
4,0,2,5,4,0,30
4,0,2,5,5,0,30
4,0,2,5,6,4,34
4,0,2,6,1,0,34
4,0,2,6,2,0,34
4,0,2,6,3,0,34
4,0,2,6,4,1,35
4,0,2,6,5,0,35
4,0,2,6,6,0,35
4,0,2,7,1,1,36
4,0,2,7,2,1,37
4,0,2,7,3,0,37
4,0,2,7,4,0,37
4,0,2,7,5,1,38
4,0,2,7,6,1,39
4,0,2,8,1,1,40
4,0,2,8,2,1,41
4,0,2,8,3,1,42
4,0,2,8,4,0,42
4,0,2,8,5,1,43
4,0,2,8,6,0,43
4,0,2,9,1,1,44
4,0,2,9,2,0,44
4,0,2,9,3,1,45
4,0,2,9,4,1,46
4,0,2,9,5,4,50
4,0,2,9,6,0,50
4,0,2,10,1,2,52
4,0,2,10,2,1,53
4,0,2,10,3,0,53
4,0,2,10,4,1,54
4,0,2,10,5,1,55
4,0,2,10,6,1,56
4,0,2,11,1,6,62
4,0,2,11,2,0,62
4,0,2,11,3,1,63
4,0,2,11,4,1,64
4,0,2,11,5,0,64
4,0,2,11,6,0,64
4,0,2,12,1,1,65
4,0,2,12,2,0,65
4,0,2,12,3,1,66
4,0,2,12,4,2,68
4,0,2,12,5,0,68
4,0,2,12,6,2,70
4,0,2,13,1,2,72
4,0,2,13,2,1,73
4,0,2,13,3,4,77
4,0,2,13,4,5,82
4,0,2,13,5,1,83
4,0,2,13,6,0,83
4,0,2,13,7,1,84
4,0,2,14,1,0,84
4,0,2,14,2,1,85
4,0,2,14,3,1,86
4,0,2,14,4,2,88
4,0,2,14,5,1,89
4,0,2,14,6,1,90
4,0,2,14,7,2,92
4,0,2,15,1,1,93
4,0,2,15,2,4,97
4,0,2,15,3,4,101
4,0,2,15,4,1,102
4,0,2,15,5,0,102
4,0,2,15,6,0,102
4,0,2,16,1,4,106
4,0,2,16,2,1,107
4,0,2,16,3,1,108
4,0,2,16,4,1,109
4,0,2,16,5,0,109
4,0,2,16,6,1,110
4,0,2,16,7,0,110
4,0,2,17,1,2,112
4,0,2,17,2,1,113
4,0,2,17,3,1,114
4,0,2,17,4,4,118
4,0,2,17,5,1,119
4,0,2,17,6,2,121
4,0,2,18,1,2,123
4,0,2,18,2,6,129
4,0,2,18,3,2,131
4,0,2,18,4,1,132
4,0,2,18,5,4,136
4,0,2,18,6,2,138
4,0,2,19,1,1,139
4,0,2,19,2,0,139
4,0,2,19,3,1,140
4,0,2,19,4,0,140
4,0,2,19,5,4,144
4,0,2,19,6,1,145
4,0,2,20,1,2,147
4,0,2,20,2,4,151
5,0,1,1,1,1,1
5,0,1,1,2,1,2
5,0,1,1,3,1,3
5,0,1,1,4,0,3
5,0,1,1,5,0,3
5,0,1,1,6,2,5
5,0,1,1,7,0,5
5,0,1,2,1,1,6
5,0,1,2,2,0,6
5,0,1,2,3,4,10
5,0,1,2,4,4,14
5,0,1,2,5,4,18
5,0,1,2,6,4,22
5,0,1,2,7,0,22
5,0,1,3,1,0,22
5,0,1,3,2,1,23
5,0,1,3,3,2,25
5,0,1,3,4,0,25
5,0,1,3,5,1,26
5,0,1,3,6,1,27
5,0,1,3,7,4,31
5,0,1,4,1,1,32
5,0,1,4,2,0,32
5,0,1,4,3,0,32
5,0,1,4,4,0,32
5,0,1,4,5,2,34
5,0,1,4,6,0,34
5,0,1,4,7,2,36
5,0,1,5,1,0,36
5,0,1,5,2,0,36
5,0,1,5,3,1,37
5,0,1,5,4,0,37
5,0,1,5,5,1,38
5,0,1,5,6,0,38
5,0,1,6,1,6,44
